,column0,task,column2,app,meta_rating,review,app_name
176,56,PD,None,1,1,Update Crashes App crashes when new power up notice pops up. Everything freezes requiring closing and reopening the game.,Angrybirds
177,62,PD,None,1,1,Update crashes It would be nice to have an update that didn't crash the app.,Angrybirds
178,66,RT,None,1,5,"This is a good game I don't know about this update, but it might be good.",Angrybirds
179,69,PD,None,1,1,"TERRIBLE, CRASHES!!!! This is not worth buying it will crash right from the beginning.",Angrybirds
180,89,RT,None,1,4,Angry Birds Not a bad variable compared to original version!!!!,Angrybirds
181,95,RT,None,1,1,"So boring I mean, in 2011 I loved Angry Birds and so did my friends, but now my friends and I quit because its dumb, dead, stupid, and boring!!!!!!",Angrybirds
182,102,FR,None,1,5,"Indigo bird on angry birds Please put an indigo bird into the game.  It doesn't matter what power you give it.  Just please - can you put an indigo bird? I really want an indigo bird!!!  Please!!! It will make the game so so so so so so so so so sooooooooooooooooooooooooooo much better!!!  Please!!! { :):):):):):):):):):):) if you put an indigo bird :(:(:(:(:(:(:(:(:( if you don't put an indigo bird. } It doesn't even matter what you name it.  I won't be upset with the look either.   It could be a magpie, you know. Please put an indigo bird!!!! Just please!!!! Thanks for reading! And please put an indigo bird!",Angrybirds
183,124,PD,None,1,2,"Fix it It was great!!! Then it was updated and I was super excited!! The levels looked awesome!! But I can't play them, not any levels, even the ones I already beat.",Angrybirds
184,124,UE,None,1,2,"Fix it It was great!!! Then it was updated and I was super excited!! The levels looked awesome!! But I can't play them, not any levels, even the ones I already beat.",Angrybirds
185,132,RT,None,1,4,Angry Birds Much improved update.,Angrybirds
186,135,RT,None,1,5,Il I love it,Angrybirds
187,165,PD,None,1,1,"UGH! Can't play the new ""short fuze"" part. I can get into it but when I click 1, it kicks me out!",Angrybirds
188,180,RT,None,1,1,Overrated Boo,Angrybirds
189,185,RT,None,1,5,All time classic This is a game i will be playing when i'm old because it really is an all time classic! :) POWER TO THE BIRDS!,Angrybirds
190,189,UE,None,1,1,Absurd It is ridiculous that the paid version has ads,Angrybirds
191,135849,RT,None,1,5,Cool Cool,Angrybirds
192,201,RT,None,1,5,It is so awesome You should get it! :),Angrybirds
193,202,PD,None,1,1,"Seriously?! I can't even play a level with out it crashing. Every time I go to open it or play a level the audio trips and then dark screen, home screen. Please fix.",Angrybirds
194,202,UE,None,1,1,"Seriously?! I can't even play a level with out it crashing. Every time I go to open it or play a level the audio trips and then dark screen, home screen. Please fix.",Angrybirds
195,222,UE,None,1,4,Frustrating at times but I love it I can't get all the levels the way I want but I still play it.,Angrybirds
196,222,RT,None,1,4,Frustrating at times but I love it I can't get all the levels the way I want but I still play it.,Angrybirds
197,235,RT,None,1,2,Wow This game needs to be better like really oh my gosh like I love lipstick and I put like it on in school like school is cool I get straight as like really do you dress nice I do really you should,Angrybirds
198,239,RT,None,1,5,Angry Birds The Angry Birds App games are always entertaining. They are for the young and old at heart alike.,Angrybirds
199,256,UE,None,1,1,"Greatest Phenomenon since the birth of Jesus Stellar gameplay, intense graphics, nail biting suspense, beautifully crafted storyline and jaw dropping spectacle. 0/5",Angrybirds
200,265,UE,None,1,4,"Ms Entertaining, but could do without the adds.",Angrybirds
201,279,RT,None,1,5,Addicted to this Pretty much the best games for iphone,Angrybirds
202,286,RT,None,1,5,Great Great game love playing it,Angrybirds
203,292,UE,None,1,5,Great game! Love the new levels!,Angrybirds
204,292,RT,None,1,5,Great game! Love the new levels!,Angrybirds
205,304,RT,None,1,5,Best Great iPhone game.,Angrybirds
206,310,UE,None,1,3,Cool I like it but all the updates make it hard to beat,Angrybirds
207,325,FR,None,1,4,Really cool game This game is really cool. I like it and I think people will enjoy it. Make sure you check out the other Angry Birds games. (The reason my nickname is Scribblenaustin is because I really want Scribblenauts Unlimited for Christmas),Angrybirds
208,326,RT,None,1,5,Angry birds Insanely addictive,Angrybirds
209,331,UE,None,1,1,Engineer I payed money for this game separately both for my iPod and iPad since the game was not HD... So separate payment for both! And I still see advertisements every time I pause the game or during scene changes... This is very much frustrating after paying you all!,Angrybirds
210,379,RT,None,1,5,Great game! The most addicting game of all time for sure!,Angrybirds
211,385,UE,None,1,4,Updates The seem as challenging as ever! Hope they keep giving updates;),Angrybirds
212,386,RT,None,1,1,"Birds flew the coop Angry Birds, oh how I used to love thee...but now...:(",Angrybirds
213,398,UE,None,1,2,???? This update stinks every ones companies there is no sound! Any way the other one was better and you took away everyone's favorite levels!also same thing as #5,Angrybirds
214,415,FR,None,1,5,Rovio Listens Thank you for caring enough about your fans to change Red's Mighty Feathers.  I like a developer who listens.  Now if you'll just fix the Croods to be user friendly.  I'll be in my grave before some of the animals' homes are built.,Angrybirds
215,419,UE,None,1,5,"Great Update Glad they neatened up the mechanic, and added normal levels!So much fuuuuuun!",Angrybirds
216,446,UE,None,1,1,"Lost me The ""mighty reds feather"" levels just seem pointless. I got bored even trying to figure this out. I think you're just trying to push the ""bad piggies"" concept too far. Plus it seems like you've given up on releasing new levels for the other versions of Angry Birds. PLEASE don't give me Star Wars Bad Piggies!",Angrybirds
217,449,RT,None,1,5,"Excellent Very addictive, very fun puzzle game.",Angrybirds
218,464,UE,None,1,1,Bad update - Hate Reds Mighty Feathers Really hate the moving targets. Bring back the original game style with new levels.,Angrybirds
219,464,FR,None,1,1,Bad update - Hate Reds Mighty Feathers Really hate the moving targets. Bring back the original game style with new levels.,Angrybirds
220,484,RT,None,1,5,BILLIONS OF AWSOMENES!!!!!!!!!!???????????????? SHUT UP ALL U PEOPLE WHO HATE THIS YOUR GROUNDED FOREVER!!!!!UNTIL YOUR DEAD??????,Angrybirds
221,485,UE,None,1,2,Was cool The new update has to many ads for a paid app angry birds are to good to have ads,Angrybirds
222,507,FR,None,1,4,"Awesome, plus one suggestion angry birds has always been great and even though others tell about problems it's still awesome.I have a suggestion. It'd be cool to be able to re-play an awesome shot so you can show others those amazing shots.. Just a suggestion, thanks rovio!",Angrybirds
223,525,UE,None,1,1,"Boring as poo. This game used to be super fun. Not to mention addicting. But all of the levels are insanely difficult, and it is so frustrating. I just can't take it anymore. I'm done.",Angrybirds
224,539,RT,None,1,5,Awesome game! Great game that keeps me entertained for hours!  I'm always trying to beat a level as quickly as I can in anticipation of seeing what the next level is like. Highly recommended to my friends.,Angrybirds
225,539,UE,None,1,5,Awesome game! Great game that keeps me entertained for hours!  I'm always trying to beat a level as quickly as I can in anticipation of seeing what the next level is like. Highly recommended to my friends.,Angrybirds
226,545,PD,None,1,5,Great game!!! I really like the new levels. I think it would be cool if you added a level creator where you could make levels and share them with friends.,Angrybirds
227,545,UE,None,1,5,Great game!!! I really like the new levels. I think it would be cool if you added a level creator where you could make levels and share them with friends.,Angrybirds
228,556,UE,None,1,1,New level is terrible Very different game play. Not fun. Learn from your mistakes Rovio!,Angrybirds
229,569,UE,None,1,1,"All good things eventually die First, they ruined the icon. Okay, nobody cared about the icon anyways. We can live with that. Then they add stupid power ups. Now you can no longer brag if you got 3 stars in every level because people can just say you used power ups. Okay, we'll use the honor system about how you got the stars. Then they add the stupid cartoon thing. They really should have put that in a separate app or something, but I guess it'll be a feature I'll never use. Now they completely changed the gameplay in the newest episode into the lamest thing ever. I'm sorry ROVIO, but you have betrayed gamers everywhere because of your greed and stupidity. You have lost credibility as good videogame company. That's why you don't see angry birds at the top of the charts anymore. I can only hope you will try to redeem yourself by staying true to what angry birds was originally about.",Angrybirds
230,573,PD,None,1,1,Broken This patch has broken the game. Also the ads are annoying,Angrybirds
231,573,UE,None,1,1,Broken This patch has broken the game. Also the ads are annoying,Angrybirds
